,Latitude,Lat,Longitude,Lon,Altitude,CommandTX,Roll,Pitch,Yaw
53627,3503.8582,N,8508.8975,W,238.9,0,0.36,11.71,199.09
53628,3503.8584,N,8508.8975,W,238.9,0,0.41,11.70,199.38
53629,3503.8584,N,8508.8975,W,238.9,0,0.40,11.69,199.49
53630,3503.8584,N,8508.8965,W,238.8,0,0.40,11.71,199.60
53631,3503.8584,N,8508.8965,W,238.8,0,0.40,11.69,199.29
53632,3503.8584,N,8508.8965,W,238.8,0,0.37,11.70,199.45
53633,3503.8584,N,8508.8965,W,238.8,0,0.40,11.70,199.37
53634,3503.8584,N,8508.8965,W,238.8,0,0.36,11.69,199.43
53635,3503.8586,N,8508.8965,W,238.8,0,0.39,11.70,199.40
53636,3503.8586,N,8508.8965,W,238.8,0,0.39,11.70,199.32
53637,3503.8586,N,8508.8965,W,238.8,0,0.40,11.70,199.12
53638,3503.8586,N,8508.8965,W,238.8,0,0.36,11.72,199.06
53639,3503.8584,N,8508.8965,W,238.8,0,0.37,11.71,199.43
53640,3503.8584,N,8508.8965,W,238.8,0,0.41,11.71,199.35
53641,3503.8586,N,8508.8965,W,238.8,0,0.41,11.70,199.28
53642,3503.8584,N,8508.8965,W,238.8,0,0.40,11.70,199.04
53643,3503.8584,N,8508.8965,W,238.8,0,0.41,11.70,199.01
53644,3503.8584,N,8508.8965,W,238.8,0,0.37,11.70,199.20
53645,3503.8584,N,8508.8965,W,238.8,0,0.37,11.69,198.93
53646,3503.8584,N,8508.8965,W,238.8,0,0.39,11.70,199.17
53647,3503.8584,N,8508.8965,W,238.9,0,0.37,11.70,199.21
53648,3503.8584,N,8508.8965,W,238.9,0,0.38,11.72,199.02
53649,3503.8584,N,8508.8965,W,238.9,0,0.41,11.70,199.16
53650,3503.8584,N,8508.8965,W,238.9,0,0.35,11.70,199.03
53651,3503.8584,N,8508.8965,W,238.9,0,0.36,11.71,199.49
53652,3503.8584,N,8508.8965,W,238.8,0,0.40,11.70,199.38
53653,3503.8586,N,8508.8965,W,238.8,0,0.40,11.72,199.32
53654,3503.8586,N,8508.8965,W,238.9,0,0.35,11.72,199.66
53655,3503.8589,N,8508.8965,W,238.8,0,0.41,11.70,199.83
53656,3503.8589,N,8508.8965,W,238.9,0,0.36,11.69,199.80
53657,3503.8589,N,8508.8965,W,238.8,0,0.37,11.73,200.05
53658,3503.8586,N,8508.8965,W,238.8,0,0.41,11.72,199.86
53659,3503.8586,N,8508.8965,W,238.8,0,0.37,11.69,199.63
53660,3503.8586,N,8508.8965,W,238.9,0,0.40,11.70,199.59
53661,3503.8589,N,8508.8955,W,238.9,0,0.38,11.72,199.56
53662,3503.8589,N,8508.8955,W,238.9,0,0.37,11.72,199.50
53663,3503.8589,N,8508.8955,W,239.0,0,0.38,11.72,199.41
53664,3503.8589,N,8508.8955,W,239.0,0,0.37,11.69,199.77
53665,3503.8589,N,8508.8955,W,239.0,0,0.39,11.71,199.79
53666,3503.8589,N,8508.8955,W,238.9,0,0.41,11.70,199.44
53667,3503.8589,N,8508.8955,W,239.0,0,0.38,11.69,199.39
53668,3503.8589,N,8508.8955,W,239.0,0,0.39,11.69,199.38
53669,3503.8589,N,8508.8955,W,239.0,0,0.37,11.69,199.30
53670,3503.8589,N,8508.8955,W,239.0,0,0.39,11.69,199.52
53671,3503.8591,N,8508.8955,W,239.0,0,0.39,11.72,199.29
53672,3503.8591,N,8508.8955,W,239.0,0,0.36,11.70,199.20
53673,3503.8591,N,8508.8955,W,239.0,0,0.39,11.71,199.02
53674,3503.8591,N,8508.8955,W,239.0,0,0.36,11.70,198.79
53675,3503.8591,N,8508.8955,W,239.0,0,0.37,11.71,199.21
53676,3503.8591,N,8508.8955,W,238.9,0,0.37,11.71,199.77
53677,3503.8589,N,8508.8945,W,239.0,0,0.41,11.70,199.74
53678,3503.8589,N,8508.8945,W,239.0,0,0.37,11.71,199.75
53679,3503.8589,N,8508.8945,W,239.0,0,0.40,11.71,199.70
53680,3503.8589,N,8508.8945,W,239.0,0,0.37,11.70,199.74
53681,3503.8589,N,8508.8945,W,238.9,0,0.38,11.68,200.08
53682,3503.8586,N,8508.8945,W,239.0,0,0.39,11.72,200.02
53683,3503.8586,N,8508.8945,W,239.0,0,0.39,11.71,200.16
53684,3503.8586,N,8508.8945,W,239.1,0,0.38,11.71,200.35
53685,3503.8586,N,8508.8945,W,239.1,0,0.35,11.69,200.54
53686,3503.8586,N,8508.8945,W,239.1,0,0.37,11.71,200.39
53687,3503.8586,N,8508.8945,W,239.1,0,0.39,11.70,200.24
53688,3503.8586,N,8508.8945,W,239.1,0,0.38,11.72,200.00
53689,3503.8586,N,8508.8945,W,239.1,0,0.39,11.69,200.20
53690,3503.8586,N,8508.8945,W,239.0,0,0.39,11.71,200.53
53691,3503.8589,N,8508.8955,W,239.1,0,0.39,11.70,200.78
53692,3503.8589,N,8508.8955,W,239.1,0,0.38,11.71,200.42
53693,3503.8589,N,8508.8955,W,239.0,0,0.40,11.70,200.07
53694,3503.8594,N,8508.8965,W,239.1,0,0.37,11.71,199.66
53695,3503.8599,N,8508.8965,W,239.1,0,0.37,11.71,199.26
53696,3503.8601,N,8508.8965,W,239.1,0,0.41,11.70,199.08
53697,3503.8601,N,8508.8965,W,239.1,0,0.40,11.72,199.07
53698,3503.8601,N,8508.8965,W,239.1,0,0.39,11.70,198.79
53699,3503.8601,N,8508.8965,W,239.1,0,0.38,11.69,199.03
53700,3503.8599,N,8508.8955,W,239.1,0,0.44,11.69,198.96
53701,3503.8599,N,8508.8955,W,239.1,0,0.37,11.70,198.75
53702,3503.8596,N,8508.8955,W,239.1,0,0.41,11.69,198.56
53703,3503.8599,N,8508.8955,W,239.1,0,0.40,11.71,198.47
53704,3503.8596,N,8508.8955,W,239.1,0,0.37,11.70,198.40
53705,3503.8596,N,8508.8955,W,239.1,0,0.38,11.71,198.87
53706,3503.8596,N,8508.8955,W,239.2,0,0.40,11.71,199.12
53707,3503.8596,N,8508.8955,W,239.3,0,0.36,11.72,199.25
53708,3503.8596,N,8508.8965,W,239.3,0,0.39,11.70,199.32
53709,3503.8591,N,8508.8965,W,239.3,0,0.34,11.70,199.34
53710,3503.8589,N,8508.8975,W,239.4,0,0.40,11.72,199.23
53711,3503.8589,N,8508.8975,W,239.4,0,0.39,11.72,199.32
53712,3503.8589,N,8508.8984,W,239.4,0,0.38,11.71,199.43
53713,3503.8589,N,8508.8994,W,239.4,0,0.37,11.70,199.71
53714,3503.8586,N,8508.8994,W,239.4,0,0.38,11.71,199.64
53715,3503.8584,N,8508.8994,W,239.4,0,0.38,11.71,199.64
53716,3503.8584,N,8508.8994,W,239.4,0,0.38,11.71,199.50
53717,3503.8582,N,8508.8994,W,239.5,0,0.38,11.69,199.56
53718,3503.8582,N,8508.8994,W,239.5,0,0.40,11.71,199.61
53719,3503.8582,N,8508.8994,W,239.5,0,0.36,11.71,199.40
53720,3503.8579,N,8508.8994,W,239.5,0,0.36,11.69,199.38
53721,3503.8579,N,8508.8994,W,239.5,0,0.41,11.69,199.26
53722,3503.8579,N,8508.8994,W,239.5,0,0.42,11.69,198.92
53723,3503.8579,N,8508.8994,W,239.4,0,0.41,11.70,198.84
53724,3503.8579,N,8508.8994,W,239.4,0,0.39,11.70,199.02
53725,3503.8579,N,8508.8994,W,239.4,0,0.36,11.70,199.26
53726,3503.8577,N,8508.8994,W,239.3,0,0.38,11.70,199.33
53727,3503.8577,N,8508.8994,W,239.3,0,0.40,11.72,198.95
53728,3503.8577,N,8508.8994,W,239.3,0,0.39,11.70,198.81
53729,3503.8574,N,8508.8994,W,239.3,0,0.37,11.72,198.81
53730,3503.8574,N,8508.8994,W,239.4,0,0.36,11.73,199.18
53731,3503.8574,N,8508.8994,W,239.4,0,0.40,11.70,199.13
53732,3503.8577,N,8508.8994,W,239.4,0,0.37,11.71,199.03
53733,3503.8577,N,8508.8994,W,239.4,0,0.41,11.70,198.99
53734,3503.8577,N,8508.8994,W,239.4,0,0.38,11.71,198.70
53735,3503.8577,N,8508.8994,W,239.4,0,0.40,11.70,198.29
53736,3503.8577,N,8508.8994,W,239.5,0,0.42,11.70,198.08
53737,3503.8577,N,8508.9004,W,239.5,0,0.41,11.69,198.20
53738,3503.8577,N,8508.8994,W,239.5,0,0.37,11.70,198.29
53739,3503.8577,N,8508.9004,W,239.5,0,0.36,11.73,198.60
53740,3503.8577,N,8508.9004,W,239.5,0,0.38,11.70,198.58
53741,3503.8579,N,8508.9004,W,239.5,0,0.39,11.70,198.53
53742,3503.8577,N,8508.8994,W,239.6,0,0.39,11.71,198.79
53743,3503.8574,N,8508.8994,W,239.6,0,0.38,11.70,198.80
53744,3503.8574,N,8508.8994,W,239.6,0,0.39,11.71,198.80
53745,3503.8574,N,8508.8994,W,239.7,0,0.37,11.71,198.91
53746,3503.8574,N,8508.8994,W,239.7,0,0.40,11.71,198.89
53747,3503.8574,N,8508.8994,W,239.8,0,0.38,11.71,198.69
53748,3503.8577,N,8508.8994,W,239.8,0,0.39,11.70,198.86
53749,3503.8574,N,8508.8994,W,239.8,0,0.41,11.69,198.68
53750,3503.8574,N,8508.8994,W,239.8,0,0.39,11.69,198.44
53751,3503.8574,N,8508.8994,W,239.8,0,0.39,11.70,198.53
53752,3503.8572,N,8508.8994,W,239.8,0,0.35,11.71,198.61
53753,3503.8572,N,8508.8994,W,239.9,0,0.42,11.70,198.54
53754,3503.8569,N,8508.8994,W,239.9,0,0.39,11.72,198.68
53755,3503.8574,N,8508.8994,W,239.9,0,0.38,11.69,199.04
53756,3503.8577,N,8508.8994,W,239.7,0,0.39,11.72,198.86
53757,3503.8579,N,8508.8994,W,239.7,0,0.40,11.71,198.98
53758,3503.8579,N,8508.8994,W,239.7,0,0.38,11.71,199.08
53759,3503.8582,N,8508.9004,W,239.7,0,0.42,11.68,198.77
53760,3503.8584,N,8508.8994,W,239.7,0,0.40,11.68,198.63
53761,3503.8584,N,8508.8994,W,239.7,0,0.36,11.71,198.49
53762,3503.8586,N,8508.8994,W,239.7,0,0.38,11.69,198.33
53763,3503.8586,N,8508.8994,W,239.6,0,0.39,11.70,198.24
53764,3503.8586,N,8508.8994,W,239.7,0,0.39,11.69,198.47
53765,3503.8584,N,8508.8994,W,239.7,0,0.37,11.71,198.41
53766,3503.8584,N,8508.8994,W,239.6,0,0.34,11.73,198.87
53767,3503.8586,N,8508.8994,W,239.6,0,0.38,11.70,198.96
53768,3503.8586,N,8508.9004,W,239.6,0,0.36,11.69,199.29
53769,3503.8586,N,8508.9004,W,239.6,0,0.38,11.70,199.29
53770,3503.8586,N,8508.9004,W,239.6,0,0.41,11.68,198.97
53771,3503.8586,N,8508.9004,W,239.6,0,0.39,11.73,199.11
53772,3503.8589,N,8508.9004,W,239.6,0,0.35,11.70,198.98
53773,3503.8589,N,8508.9004,W,239.6,0,0.36,11.72,198.67
53774,3503.8589,N,8508.9004,W,239.6,0,0.34,11.70,199.01
53775,3503.8591,N,8508.9004,W,239.6,0,0.39,11.71,199.33
53776,3503.8591,N,8508.9004,W,239.7,0,0.37,11.70,199.43
53777,3503.8591,N,8508.9004,W,239.7,0,0.39,11.71,199.48
53778,3503.8591,N,8508.9004,W,239.7,0,0.41,11.71,199.33
53779,3503.8591,N,8508.9004,W,239.7,0,0.40,11.69,199.16
53780,3503.8594,N,8508.9004,W,239.7,0,0.39,11.70,199.17
53781,3503.8594,N,8508.9004,W,239.7,0,0.37,11.70,199.15
53782,3503.8591,N,8508.9004,W,239.7,0,0.37,11.72,199.10
53783,3503.8591,N,8508.9004,W,239.7,0,0.38,11.71,199.31
53784,3503.8589,N,8508.9004,W,239.7,0,0.38,11.70,199.49
53785,3503.8586,N,8508.9004,W,239.7,0,0.37,11.70,199.38
53786,3503.8586,N,8508.9004,W,239.8,0,0.38,11.71,199.65
53787,3503.8582,N,8508.9004,W,239.9,0,0.42,11.71,199.63
53788,3503.8579,N,8508.8994,W,239.9,0,0.39,11.69,199.45
53789,3503.8579,N,8508.8994,W,240.0,0,0.40,11.70,199.43
53790,3503.8579,N,8508.8994,W,240.0,0,0.41,11.70,199.23
53791,3503.8579,N,8508.9004,W,240.0,0,0.40,11.72,199.43
53792,3503.8579,N,8508.9004,W,240.0,0,0.40,11.69,199.48
53793,3503.8582,N,8508.9004,W,240.1,0,0.39,11.71,199.39
53794,3503.8582,N,8508.9004,W,240.1,0,0.38,11.71,199.37
53795,3503.8579,N,8508.9004,W,240.0,0,0.39,11.72,199.37
53796,3503.8579,N,8508.9004,W,240.0,0,0.40,11.72,199.29
53797,3503.8579,N,8508.9004,W,240.0,0,0.40,11.70,199.19
53798,3503.8582,N,8508.9004,W,240.0,0,0.40,11.72,198.98
53799,3503.8579,N,8508.9004,W,240.0,0,0.37,11.68,199.11
53800,3503.8582,N,8508.8994,W,240.1,0,0.39,11.70,199.00
53801,3503.8584,N,8508.8994,W,240.1,0,0.36,11.71,199.22
53802,3503.8586,N,8508.8994,W,240.1,0,0.38,11.70,199.33
53803,3503.8586,N,8508.8994,W,240.1,0,0.40,11.70,199.52
53804,3503.8584,N,8508.9004,W,240.2,0,0.38,11.70,199.51
53805,3503.8584,N,8508.9004,W,240.2,0,0.41,11.72,199.38
53806,3503.8584,N,8508.9004,W,240.2,0,0.40,11.71,199.45
53807,3503.8584,N,8508.9004,W,240.2,0,0.41,11.71,199.40
53808,3503.8584,N,8508.9004,W,240.2,0,0.39,11.71,199.65
53809,3503.8582,N,8508.9004,W,240.2,0,0.39,11.71,199.73
53810,3503.8582,N,8508.9014,W,240.3,0,0.41,11.72,199.73
53811,3503.8582,N,8508.9014,W,240.3,0,0.38,11.71,199.93
53812,3503.8579,N,8508.9014,W,240.3,0,0.41,11.70,199.70
53813,3503.8579,N,8508.9014,W,240.3,0,0.42,11.70,199.48
53814,3503.8579,N,8508.9014,W,240.4,0,0.37,11.71,199.14
53815,3503.8579,N,8508.9014,W,240.4,0,0.38,11.72,199.33
53816,3503.8582,N,8508.9014,W,240.4,0,0.39,11.71,199.46
53817,3503.8582,N,8508.9014,W,240.4,0,0.37,11.71,199.70
53818,3503.8582,N,8508.9014,W,240.5,0,0.37,11.71,199.54
53819,3503.8577,N,8508.9014,W,240.5,0,0.38,11.69,199.53
53820,3503.8574,N,8508.9014,W,240.5,0,0.39,11.71,199.70
53821,3503.8572,N,8508.9004,W,240.5,0,0.42,11.69,199.70
53822,3503.8572,N,8508.9004,W,240.5,0,0.40,11.71,199.65
53823,3503.8574,N,8508.9004,W,240.6,0,0.39,11.71,199.88
53824,3503.8574,N,8508.9004,W,240.6,0,0.40,11.71,200.06
53825,3503.8574,N,8508.9014,W,240.6,0,0.42,11.70,200.06
53826,3503.8572,N,8508.9004,W,240.6,0,0.40,11.69,200.04
53827,3503.8569,N,8508.9004,W,240.6,0,0.39,11.70,200.29
53828,3503.8567,N,8508.9014,W,240.6,0,0.40,11.71,200.12
53829,3503.8567,N,8508.9014,W,240.7,0,0.34,11.72,200.05
53830,3503.8567,N,8508.9014,W,240.7,0,0.38,11.72,200.22
53831,3503.8567,N,8508.9014,W,240.7,0,0.39,11.70,200.09
53832,3503.8567,N,8508.9023,W,240.8,0,0.39,11.71,200.62
53833,3503.8567,N,8508.9014,W,240.8,0,0.38,11.71,200.43
53834,3503.8567,N,8508.9014,W,240.8,0,0.39,11.71,200.34
53835,3503.8567,N,8508.9014,W,240.8,0,0.41,11.69,200.39
53836,3503.8567,N,8508.9014,W,240.8,0,0.37,11.70,200.23
53837,3503.8567,N,8508.9014,W,240.8,0,0.40,11.70,200.30
53838,3503.8567,N,8508.9014,W,240.8,0,0.41,11.71,200.09
53839,3503.8567,N,8508.9014,W,240.7,0,0.41,11.70,200.06
53840,3503.8567,N,8508.9014,W,240.7,0,0.39,11.71,200.17
53841,3503.8567,N,8508.9014,W,240.7,0,0.39,11.72,199.94
53842,3503.8569,N,8508.9014,W,240.8,0,0.41,11.70,199.86
53843,3503.8569,N,8508.9023,W,240.7,0,0.36,11.72,199.89
53844,3503.8572,N,8508.9023,W,240.7,0,0.39,11.70,200.04
53845,3503.8574,N,8508.9023,W,240.7,0,0.39,11.70,200.13
53846,3503.8574,N,8508.9014,W,240.7,0,0.43,11.69,199.83
53847,3503.8574,N,8508.9014,W,240.7,0,0.41,11.71,199.68
53848,3503.8574,N,8508.9014,W,240.7,0,0.39,11.69,199.82
53849,3503.8574,N,8508.9014,W,240.7,0,0.40,11.69,199.74
53850,3503.8574,N,8508.9014,W,240.7,0,0.39,11.70,199.67
53851,3503.8574,N,8508.9014,W,240.7,0,0.38,11.70,199.70
53852,3503.8572,N,8508.9014,W,240.7,0,0.40,11.70,199.63
53853,3503.8572,N,8508.9014,W,240.7,0,0.37,11.72,199.64
53854,3503.8572,N,8508.9014,W,240.7,0,0.37,11.71,199.99
53855,3503.8569,N,8508.9014,W,240.7,0,0.40,11.70,199.85
53856,3503.8569,N,8508.9014,W,240.7,0,0.41,11.70,199.75
53857,3503.8569,N,8508.9014,W,240.8,0,0.40,11.71,199.54
53858,3503.8569,N,8508.9014,W,240.7,0,0.35,11.72,199.83
53859,3503.8569,N,8508.9014,W,240.7,0,0.40,11.70,199.87
53860,3503.8569,N,8508.9014,W,240.7,0,0.39,11.71,199.91
53861,3503.8569,N,8508.9014,W,240.7,0,0.38,11.70,200.09
53862,3503.8567,N,8508.9014,W,240.7,0,0.40,11.69,199.82
53863,3503.8572,N,8508.9014,W,240.7,0,0.38,11.70,199.71
53864,3503.8574,N,8508.9014,W,240.7,0,0.36,11.70,199.88
53865,3503.8574,N,8508.9014,W,240.7,0,0.42,11.69,199.75
53866,3503.8577,N,8508.9014,W,240.7,0,0.40,11.71,200.10
53867,3503.8574,N,8508.9014,W,240.8,0,0.42,11.70,199.76
53868,3503.8574,N,8508.9014,W,240.8,0,0.38,11.71,199.77
53869,3503.8574,N,8508.9014,W,240.8,0,0.39,11.72,199.68
53870,3503.8569,N,8508.9014,W,240.8,0,0.41,11.72,199.78
53871,3503.8569,N,8508.9023,W,240.8,0,0.38,11.70,199.55
53872,3503.8574,N,8508.9023,W,240.8,0,0.41,11.70,199.46
53873,3503.8577,N,8508.9014,W,240.8,0,0.40,11.70,200.01
53874,3503.8577,N,8508.9014,W,240.8,0,0.41,11.68,200.05
53875,3503.8577,N,8508.9014,W,240.8,0,0.37,11.72,200.09
53876,3503.8577,N,8508.9014,W,240.8,0,0.41,11.69,199.74
53877,3503.8577,N,8508.9014,W,240.8,0,0.37,11.69,199.85
53878,3503.8579,N,8508.9004,W,240.7,0,0.38,11.72,199.99
53879,3503.8579,N,8508.9004,W,240.7,0,0.39,11.69,200.03
53880,3503.8579,N,8508.9004,W,240.8,0,0.35,11.70,200.01
53881,3503.8579,N,8508.9004,W,240.8,0,0.37,11.70,200.21
53882,3503.8577,N,8508.9004,W,240.8,0,0.42,11.70,200.27
53883,3503.8577,N,8508.9004,W,240.8,0,0.41,11.72,200.34
53884,3503.8579,N,8508.8994,W,240.8,0,0.40,11.68,200.36
53885,3503.8579,N,8508.8994,W,240.8,0,0.41,11.72,200.34
53886,3503.8579,N,8508.8994,W,240.9,0,0.42,11.72,200.33
53887,3503.8584,N,8508.8994,W,240.8,0,0.39,11.69,199.88
53888,3503.8579,N,8508.8994,W,240.8,0,0.42,11.69,199.58
53889,3503.8579,N,8508.8994,W,240.8,0,0.40,11.70,199.57
53890,3503.8579,N,8508.8994,W,240.8,0,0.40,11.69,199.35
53891,3503.8582,N,8508.8994,W,240.8,0,0.41,11.71,199.12
53892,3503.8582,N,8508.8994,W,240.8,0,0.38,11.71,199.46
53893,3503.8582,N,8508.8994,W,240.8,0,0.38,11.73,199.68
53894,3503.8582,N,8508.8994,W,240.9,0,0.41,11.73,199.64
53895,3503.8579,N,8508.8994,W,240.9,0,0.39,11.72,199.76
53896,3503.8582,N,8508.8994,W,240.8,0,0.44,11.70,199.92
53897,3503.8579,N,8508.8994,W,240.9,0,0.42,11.71,200.12
53898,3503.8579,N,8508.8994,W,240.9,0,0.40,11.69,199.99
53899,3503.8579,N,8508.9004,W,240.9,0,0.41,11.70,199.82
53900,3503.8582,N,8508.9004,W,240.9,0,0.40,11.66,199.91
53901,3503.8584,N,8508.9004,W,240.9,0,0.40,11.70,200.02
53902,3503.8582,N,8508.8994,W,241.0,0,0.41,11.69,199.80
53903,3503.8584,N,8508.9004,W,240.9,0,0.43,11.70,199.59
53904,3503.8582,N,8508.8994,W,241.0,0,0.38,11.70,199.50
53905,3503.8579,N,8508.8994,W,241.0,0,0.40,11.70,199.13
53906,3503.8579,N,8508.8994,W,241.0,0,0.40,11.70,199.20
53907,3503.8582,N,8508.8994,W,241.0,0,0.40,11.70,199.25
53908,3503.8579,N,8508.8994,W,241.0,0,0.40,11.70,199.48
53909,3503.8579,N,8508.8994,W,241.0,0,0.40,11.73,199.84
53910,3503.8579,N,8508.8984,W,241.1,0,0.41,11.70,200.06
53911,3503.8579,N,8508.8984,W,241.1,0,0.42,11.70,200.30
53912,3503.8579,N,8508.8984,W,241.1,0,0.38,11.70,200.05
53913,3503.8579,N,8508.8984,W,241.1,0,0.40,11.69,199.98
53914,3503.8579,N,8508.8984,W,241.0,0,0.40,11.70,199.98
53915,3503.8579,N,8508.8975,W,241.0,0,0.39,11.71,199.76
53916,3503.8579,N,8508.8975,W,241.0,0,0.40,11.69,199.66
53917,3503.8579,N,8508.8975,W,241.0,0,0.42,11.71,199.41
53918,3503.8579,N,8508.8975,W,241.0,0,0.44,11.70,199.48
53919,3503.8582,N,8508.8975,W,241.0,0,0.43,11.70,199.41
53920,3503.8584,N,8508.8975,W,240.9,0,0.39,11.72,199.79
53921,3503.8579,N,8508.8975,W,241.0,0,0.40,11.71,199.83
53922,3503.8582,N,8508.8975,W,241.0,0,0.42,11.71,199.73
53923,3503.8579,N,8508.8975,W,241.0,0,0.39,11.69,199.54
53924,3503.8577,N,8508.8975,W,241.0,0,0.42,11.71,199.42
53925,3503.8574,N,8508.8975,W,241.0,0,0.42,11.68,199.25
53926,3503.8574,N,8508.8975,W,241.0,0,0.34,11.70,199.50
53927,3503.8574,N,8508.8975,W,241.0,0,0.39,11.71,199.68
53928,3503.8574,N,8508.8975,W,241.0,0,0.39,11.70,199.87
53929,3503.8574,N,8508.8975,W,241.0,0,0.38,11.70,199.94
53930,3503.8574,N,8508.8975,W,241.0,0,0.40,11.68,200.11
53931,3503.8572,N,8508.8975,W,241.0,0,0.41,11.70,200.02
53932,3503.8572,N,8508.8975,W,241.0,0,0.37,11.71,199.99
53933,3503.8572,N,8508.8975,W,241.0,0,0.37,11.71,199.89
53934,3503.8572,N,8508.8975,W,241.0,0,0.39,11.69,200.24
53935,3503.8572,N,8508.8975,W,241.0,0,0.41,11.72,200.28
53936,3503.8572,N,8508.8975,W,241.0,0,0.38,11.68,200.00
53937,3503.8574,N,8508.8975,W,241.0,0,0.40,11.71,200.29
53938,3503.8574,N,8508.8975,W,241.0,0,0.44,11.69,200.17
53939,3503.8574,N,8508.8975,W,241.0,0,0.41,11.71,200.25
53940,3503.8574,N,8508.8975,W,241.0,0,0.41,11.69,199.93
53941,3503.8574,N,8508.8975,W,241.0,0,0.39,11.71,199.74
53942,3503.8569,N,8508.8975,W,241.1,0,0.39,11.69,199.54
53943,3503.8567,N,8508.8975,W,241.1,0,0.44,11.69,199.59
53944,3503.8569,N,8508.8975,W,241.1,0,0.38,11.72,199.57
53945,3503.8567,N,8508.8975,W,241.1,0,0.37,11.70,199.85
53946,3503.8569,N,8508.8984,W,241.2,0,0.43,11.70,199.52
53947,3503.8567,N,8508.8984,W,241.2,0,0.36,11.71,199.79
53948,3503.8572,N,8508.8984,W,241.2,0,0.42,11.68,200.06
53949,3503.8572,N,8508.8984,W,241.2,0,0.40,11.69,199.78
53950,3503.8574,N,8508.8975,W,241.2,0,0.40,11.70,199.70
53951,3503.8574,N,8508.8975,W,241.2,0,0.40,11.71,199.51
53952,3503.8579,N,8508.8975,W,241.2,0,0.45,11.68,199.40
53953,3503.8579,N,8508.8975,W,241.2,0,0.41,11.71,199.40
53954,3503.8579,N,8508.8975,W,241.2,0,0.42,11.72,199.73
53955,3503.8582,N,8508.8975,W,241.1,0,0.40,11.71,199.62
53956,3503.8582,N,8508.8975,W,241.1,0,0.41,11.72,199.72
53957,3503.8582,N,8508.8975,W,241.1,0,0.38,11.69,199.66
53958,3503.8579,N,8508.8984,W,241.2,0,0.40,11.69,199.53
53959,3503.8582,N,8508.8984,W,241.2,0,0.43,11.72,199.77
53960,3503.8582,N,8508.8984,W,241.2,0,0.44,11.71,199.53
53961,3503.8579,N,8508.8984,W,241.2,0,0.41,11.70,199.67
53962,3503.8579,N,8508.8984,W,241.3,0,0.42,11.71,199.68
53963,3503.8582,N,8508.8984,W,241.3,0,0.39,11.71,199.25
53964,3503.8582,N,8508.8984,W,241.3,0,0.42,11.69,199.29
53965,3503.8582,N,8508.8984,W,241.3,0,0.39,11.68,199.36
53966,3503.8582,N,8508.8984,W,241.4,0,0.43,11.69,199.51
53967,3503.8584,N,8508.8984,W,241.4,0,0.37,11.71,199.81
53968,3503.8584,N,8508.8984,W,241.4,0,0.41,11.69,199.61
53969,3503.8584,N,8508.8984,W,241.3,0,0.39,11.69,199.48
53970,3503.8584,N,8508.8984,W,241.3,0,0.43,11.71,199.65
53971,3503.8584,N,8508.8984,W,241.3,0,0.39,11.69,199.80
53972,3503.8582,N,8508.8984,W,241.3,0,0.40,11.70,199.64
53973,3503.8579,N,8508.8984,W,241.3,0,0.40,11.72,199.97
53974,3503.8579,N,8508.8984,W,241.3,0,0.41,11.70,199.81
53975,3503.8579,N,8508.8984,W,241.3,0,0.41,11.71,199.63
53976,3503.8579,N,8508.8975,W,241.3,0,0.43,11.71,199.62
53977,3503.8577,N,8508.8975,W,241.3,0,0.40,11.69,199.47
53978,3503.8577,N,8508.8975,W,241.3,0,0.39,11.71,199.25
53979,3503.8577,N,8508.8975,W,241.3,0,0.40,11.70,199.18
53980,3503.8577,N,8508.8975,W,241.3,0,0.41,11.69,198.92
53981,3503.8577,N,8508.8975,W,241.3,0,0.39,11.72,199.18
53982,3503.8574,N,8508.8975,W,241.3,0,0.40,11.71,199.37
53983,3503.8574,N,8508.8984,W,241.3,0,0.41,11.69,199.54
53984,3503.8569,N,8508.8984,W,241.3,0,0.43,11.70,199.89
53985,3503.8569,N,8508.8984,W,241.3,0,0.42,11.68,199.64
53986,3503.8567,N,8508.8984,W,241.4,0,0.41,11.70,199.49
53987,3503.8567,N,8508.8984,W,241.4,0,0.40,11.70,199.23
53988,3503.8567,N,8508.8984,W,241.4,0,0.38,11.71,199.04
53989,3503.8567,N,8508.8984,W,241.4,0,0.41,11.68,199.24
53990,3503.8567,N,8508.8984,W,241.3,0,0.39,11.72,199.38
53991,3503.8564,N,8508.8994,W,241.3,0,0.42,11.72,199.78
53992,3503.8562,N,8508.8994,W,241.3,0,0.41,11.70,199.78
53993,3503.8564,N,8508.8994,W,241.4,0,0.38,11.70,200.18
53994,3503.8564,N,8508.8994,W,241.4,0,0.39,11.70,200.52
53995,3503.8564,N,8508.8994,W,241.4,0,0.40,11.70,200.18
53996,3503.8567,N,8508.8984,W,241.3,0,0.42,11.69,199.83
53997,3503.8567,N,8508.8984,W,241.3,0,0.41,11.69,199.56
53998,3503.8564,N,8508.8984,W,241.3,0,0.38,11.72,199.66
53999,3503.8564,N,8508.8984,W,241.3,0,0.41,11.70,199.65
54000,3503.8564,N,8508.8984,W,241.3,0,0.42,11.70,199.40
54001,3503.8564,N,8508.8984,W,241.4,0,0.41,11.71,199.64
54002,3503.8564,N,8508.8984,W,241.4,0,0.39,11.68,199.69
54003,3503.8562,N,8508.8984,W,241.4,0,0.42,11.70,199.54
